site_name,basin,subbasin,region,WaterYear,eventdays,eventid,mindate,maxdate,totalyieldevent_little,totalyieldevent_big,hysteresis,numdays,totalyield_site,propyield
Staunton River 07,Staunton River,Staunton River,Shen,2021,11,1,2020-10-10,2020-10-20,33.388456973925436,19.015750670428915,-1.6079609366275311,365,733.5427207392571,0.04551671774518719
Staunton River 07,Staunton River,Staunton River,Shen,2021,6,2,2020-10-23,2020-10-28,13.668818282326761,7.902009565854263,0,365,733.5427207392571,0.018633977130263744
Staunton River 07,Staunton River,Staunton River,Shen,2021,12,3,2020-10-27,2020-11-07,35.79981202328526,36.05189187581534,-2.497246440516605,365,733.5427207392571,0.048803990566775125
Staunton River 07,Staunton River,Staunton River,Shen,2021,11,4,2020-11-09,2020-11-19,39.313762218739384,53.679451676567155,-1.7464931549617193,365,733.5427207392571,0.053594373043630454
Staunton River 07,Staunton River,Staunton River,Shen,2021,12,5,2020-11-28,2020-12-09,33.5602609382348,36.717237795601406,-1.738224513871694,365,733.5427207392571,0.04575092900439813
Staunton River 07,Staunton River,Staunton River,Shen,2021,10,6,2020-12-12,2020-12-21,25.78299706276299,29.97342297900437,0.18135197580719403,365,733.5427207392571,0.035148596439998944
Staunton River 07,Staunton River,Staunton River,Shen,2021,21,7,2020-12-22,2021-01-11,88.77554747488583,89.03314104396502,-0.9098560686799908,365,733.5427207392571,0.1210230092467126
Staunton River 07,Staunton River,Staunton River,Shen,2021,13,8,2021-02-14,2021-02-26,22.147326977802116,32.89765936719992,1.268335101270104,365,733.5427207392571,0.030192279674566547
Staunton River 07,Staunton River,Staunton River,Shen,2021,16,9,2021-02-25,2021-03-12,55.18411106383749,49.030244385222545,-2.8573372852522065,365,733.5427207392571,0.07522958036884816
Staunton River 07,Staunton River,Staunton River,Shen,2021,6,10,2021-03-30,2021-04-04,9.67747671622366,9.446269231530563,-0.4155487803875562,365,733.5427207392571,0.01319279224319859
Staunton River 07,Staunton River,Staunton River,Shen,2021,4,11,2021-04-07,2021-04-10,8.284271945293643,6.439891371756488,0,365,733.5427207392571,0.011293509854401983
Staunton River 07,Staunton River,Staunton River,Shen,2021,25,12,2021-04-09,2021-05-03,68.89006882247256,44.8738859233491,-1.8021416755057913,365,733.5427207392571,0.09391418778315437
Staunton River 07,Staunton River,Staunton River,Shen,2021,6,13,2021-05-02,2021-05-07,10.303087128270892,5.569191773024106,0,365,733.5427207392571,0.014045653834431815
Staunton River 07,Staunton River,Staunton River,Shen,2021,5,14,2021-05-06,2021-05-10,7.235217285118243,4.2664280337886735,0.39275170341004195,365,733.5427207392571,0.009863389112261468
Staunton River 07,Staunton River,Staunton River,Shen,2021,19,15,2021-06-08,2021-06-26,26.945638880406833,24.96115038328267,-4.687778300173613,365,733.5427207392571,0.036733564547203584
Staunton River 07,Staunton River,Staunton River,Shen,2021,5,16,2021-06-30,2021-07-04,3.8580078887992117,2.14307099348376,0,365,733.5427207392571,0.005259418135744227
Staunton River 07,Staunton River,Staunton River,Shen,2021,13,17,2021-08-15,2021-08-27,12.382694483234532,17.619345653593964,0.23110006350982998,365,733.5427207392571,0.0168806725677209
Staunton River 07,Staunton River,Staunton River,Shen,2021,15,18,2021-08-26,2021-09-09,25.665479084809366,20.906647346166597,-1.926428454268762,365,733.5427207392571,0.0349883903952369
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,1,2021-10-24,2021-10-28,8.836619996229073,3.3078370604672673,0,336,609.8756765088742,0.014489215321412303
Staunton River 07,Staunton River,Staunton River,Shen,2022,15,2,2021-10-27,2021-11-10,66.99331239283698,37.04826792606287,-3.1724246952166544,336,609.8756765088742,0.10984749019067032
Staunton River 07,Staunton River,Staunton River,Shen,2022,16,3,2021-11-10,2021-11-25,47.6517101954859,19.621954730678443,-0.6273871728234749,336,609.8756765088742,0.07813348200449592
Staunton River 07,Staunton River,Staunton River,Shen,2022,7,4,2021-12-31,2022-01-06,5.695352246430648,4.863596532164562,0.677682256639277,336,609.8756765088742,0.009338546306736953
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,5,2022-01-05,2022-01-09,3.3641046076482044,3.5608327929291295,0.7690957111469642,336,609.8756765088742,0.0055160498069138095
Staunton River 07,Staunton River,Staunton River,Shen,2022,9,6,2022-01-08,2022-01-16,7.27201789759161,7.249806281520761,-0.7551375908593215,336,609.8756765088742,0.011923770987587165
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,7,2022-01-15,2022-01-19,5.030230311230611,4.171965341473368,0,336,609.8756765088742,0.008247960207275813
Staunton River 07,Staunton River,Staunton River,Shen,2022,10,8,2022-01-18,2022-01-27,9.112251839560901,9.711586184729203,0.039475096753923807,336,609.8756765088742,0.014941162913271735
Staunton River 07,Staunton River,Staunton River,Shen,2022,16,9,2022-02-01,2022-02-16,39.699863672258296,30.03913615626719,-3.078114705241105,336,609.8756765088742,0.06509501067416422
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,10,2022-02-16,2022-02-20,8.962677342822927,5.725260569023306,0.6962641109295715,336,609.8756765088742,0.014695908835269826
Staunton River 07,Staunton River,Staunton River,Shen,2022,6,11,2022-03-10,2022-03-15,8.242185056995375,7.162736321647523,0.23772617189389394,336,609.8756765088742,0.013514533165474494
Staunton River 07,Staunton River,Staunton River,Shen,2022,7,12,2022-03-15,2022-03-21,11.375862256891374,9.470911673004121,-0.7735867457876198,336,609.8756765088742,0.018652756119100358
Staunton River 07,Staunton River,Staunton River,Shen,2022,8,13,2022-03-22,2022-03-29,14.887101541666059,11.713373847097897,0.3829472941806489,336,609.8756765088742,0.024410059484393027
Staunton River 07,Staunton River,Staunton River,Shen,2022,7,14,2022-03-30,2022-04-05,14.082842115843881,11.015171338680421,-0.6105824938937346,336,609.8756765088742,0.02309133264087302
Staunton River 07,Staunton River,Staunton River,Shen,2022,13,15,2022-04-04,2022-04-16,44.64056615830048,29.020581908693458,-2.3225081816791504,336,609.8756765088742,0.07319617403638316
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,16,2022-04-17,2022-04-21,12.843345980437983,8.197718863536958,0.19807610560513877,336,609.8756765088742,0.021058957546819135
Staunton River 07,Staunton River,Staunton River,Shen,2022,8,17,2022-05-05,2022-05-12,28.88814192775791,14.358329231926456,-1.5833053170819091,336,609.8756765088742,0.04736726359234883
Staunton River 07,Staunton River,Staunton River,Shen,2022,13,18,2022-05-11,2022-05-23,53.711341064465984,31.451969467417847,-0.37200620273280594,336,609.8756765088742,0.08806932811606308
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,19,2022-05-22,2022-05-26,14.869616167783686,8.854850636165171,0,336,609.8756765088742,0.02438138909376118
Staunton River 07,Staunton River,Staunton River,Shen,2022,14,20,2022-05-25,2022-06-07,40.696868847388494,23.287107192512302,-1.9779513546747192,336,609.8756765088742,0.06672977856790509
Staunton River 07,Staunton River,Staunton River,Shen,2022,6,21,2022-06-06,2022-06-11,12.719525135154665,6.333107458704403,0.6372726301408972,336,609.8756765088742,0.020855931175949406
Staunton River 07,Staunton River,Staunton River,Shen,2022,11,22,2022-06-20,2022-06-30,13.322363897494622,11.071848954069605,0.5207061921598376,336,609.8756765088742,0.02184439289947772
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,23,2022-07-07,2022-07-11,4.501060546604372,3.4409062444244807,0.18756733195452568,336,609.8756765088742,0.007380291951254557
Staunton River 07,Staunton River,Staunton River,Shen,2022,12,24,2022-07-10,2022-07-21,9.427530751579503,11.36591542232073,-0.18873048275339185,336,609.8756765088742,0.015458118949005707
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,25,2022-08-04,2022-08-08,2.2936337531052455,2.1578564583678945,1.3381288740328308,336,609.8756765088742,0.003760821822301141
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,26,2022-08-07,2022-08-11,2.4425305221733606,2.442887364745382,-0.6787557040649623,336,609.8756765088742,0.0040049646448522035
Staunton River 07,Staunton River,Staunton River,Shen,2022,5,27,2022-08-14,2022-08-18,2.617384260997092,2.2818900804514697,0,336,609.8756765088742,0.004291668551170702
Staunton River 07,Staunton River,Staunton River,Shen,2022,7,28,2022-08-19,2022-08-25,3.188166504552698,3.1016619668051657,0.048261896428101296,336,609.8756765088742,0.005227567891873956
Staunton River 09,Staunton River,Staunton River,Shen,2020,6,1,2019-10-14,2019-10-19,1.7212367033142828,1.20255114390963,-0.050294662152185775,366,957.2897036517213,0.001798031146421375
Staunton River 09,Staunton River,Staunton River,Shen,2020,28,2,2019-10-18,2019-11-14,60.0142095942627,33.09397748427259,-2.2366017192094994,366,957.2897036517213,0.06269179472559847
Staunton River 09,Staunton River,Staunton River,Shen,2020,6,3,2019-11-22,2019-11-27,7.456878643722643,3.97893288326383,-0.17485792308581083,366,957.2897036517213,0.007789573642417014
Staunton River 09,Staunton River,Staunton River,Shen,2020,5,4,2019-11-30,2019-12-04,6.397353767516713,3.2708733982569305,-0.44200288862531395,366,957.2897036517213,0.006682777160469891
Staunton River 09,Staunton River,Staunton River,Shen,2020,16,5,2019-12-07,2019-12-22,27.661972689537066,15.631522041393618,-1.5958443881914095,366,957.2897036517213,0.028896135186680095
Staunton River 09,Staunton River,Staunton River,Shen,2020,12,6,2020-01-10,2020-01-21,46.60385915969119,20.5107254531581,-2.489516448872093,366,957.2897036517213,0.04868313007223828
Staunton River 09,Staunton River,Staunton River,Shen,2020,13,7,2020-01-23,2020-02-04,55.23501179317405,29.42307511942824,-2.599036094999435,366,957.2897036517213,0.05769936893969719
Staunton River 09,Staunton River,Staunton River,Shen,2020,19,8,2020-02-04,2020-02-22,73.5631295590062,38.99255655832659,-3.5849476446548763,366,957.2897036517213,0.07684521130686865
Staunton River 09,Staunton River,Staunton River,Shen,2020,13,9,2020-04-11,2020-04-23,42.103009577150445,33.650896661575004,-2.688166700212799,366,957.2897036517213,0.04398147124798519
Staunton River 09,Staunton River,Staunton River,Shen,2020,20,10,2020-04-22,2020-05-11,98.16538787137317,54.50908053951027,-1.5015824467039742,366,957.2897036517213,0.10254512035061797
Staunton River 09,Staunton River,Staunton River,Shen,2020,20,11,2020-05-20,2020-06-08,103.7461971037665,40.52038792968719,-1.4313887601009374,366,957.2897036517213,0.10837492214531452
Staunton River 09,Staunton River,Staunton River,Shen,2020,13,12,2020-06-16,2020-06-28,44.10579876825308,18.853110556703434,-1.7199477712779798,366,957.2897036517213,0.04607361658649944
Staunton River 09,Staunton River,Staunton River,Shen,2020,5,13,2020-07-04,2020-07-08,7.3810039664251565,3.9781114685480445,0.8039575781287253,366,957.2897036517213,0.007710313751698404
Staunton River 09,Staunton River,Staunton River,Shen,2020,5,14,2020-07-21,2020-07-25,7.443456987658864,3.0326631306792033,0.5920315628346632,366,957.2897036517213,0.00777555316772416
Staunton River 09,Staunton River,Staunton River,Shen,2020,6,15,2020-07-29,2020-08-03,6.061570534281465,5.047593428500462,0.2418202222434819,366,957.2897036517213,0.006332012671982911
Staunton River 09,Staunton River,Staunton River,Shen,2020,26,16,2020-08-02,2020-08-27,110.00631141513557,72.79295069817452,-3.8110614004106083,366,957.2897036517213,0.11491433679428541
Staunton River 09,Staunton River,Staunton River,Shen,2020,18,17,2020-08-29,2020-09-15,63.44586103496597,53.449455556147285,-3.3787164071848332,366,957.2897036517213,0.06627655222127897
Staunton River 09,Staunton River,Staunton River,Shen,2021,11,1,2020-10-10,2020-10-20,32.12322234089865,19.015750670428915,-1.6079609366275311,365,728.3198182203637,0.04410592920482538
Staunton River 09,Staunton River,Staunton River,Shen,2021,6,2,2020-10-23,2020-10-28,11.569769816527959,7.902009565854263,0.1528829099940822,365,728.3198182203637,0.015885562258622157
Staunton River 09,Staunton River,Staunton River,Shen,2021,12,3,2020-10-27,2020-11-07,34.022205300192695,36.05189187581534,-2.497246440516605,365,728.3198182203637,0.04671327684495163
Staunton River 09,Staunton River,Staunton River,Shen,2021,11,4,2020-11-09,2020-11-19,39.645939648826044,53.679451676567155,-1.7464931549617193,365,728.3198182203637,0.05443479451884226
Staunton River 09,Staunton River,Staunton River,Shen,2021,12,5,2020-11-28,2020-12-09,34.65894801038961,36.717237795601406,-1.738224513871694,365,728.3198182203637,0.04758753935198155
Staunton River 09,Staunton River,Staunton River,Shen,2021,10,6,2020-12-12,2020-12-21,26.450214795454585,29.97342297900437,-0.06261190614938278,365,728.3198182203637,0.036316758289078564
Staunton River 09,Staunton River,Staunton River,Shen,2021,21,7,2020-12-22,2021-01-11,108.1315116199204,89.03314104396502,-1.605192506237686,365,728.3198182203637,0.14846707300116835
Staunton River 09,Staunton River,Staunton River,Shen,2021,13,8,2021-02-14,2021-02-26,20.488339355088304,32.89765936719992,0.08207825173820274,365,728.3198182203637,0.0281309650548178
Staunton River 09,Staunton River,Staunton River,Shen,2021,16,9,2021-02-25,2021-03-12,59.444212416923506,49.030244385222545,-2.7253127593834474,365,728.3198182203637,0.08161828214722258
Staunton River 09,Staunton River,Staunton River,Shen,2021,6,10,2021-03-30,2021-04-04,8.675649655387996,9.446269231530563,0.453530982890514,365,728.3198182203637,0.011911868163338998
Staunton River 09,Staunton River,Staunton River,Shen,2021,4,11,2021-04-07,2021-04-10,7.636317721187932,6.439891371756488,0,365,728.3198182203637,0.010484841315793296
Staunton River 09,Staunton River,Staunton River,Shen,2021,25,12,2021-04-09,2021-05-03,69.68185264016635,44.8738859233491,-1.760404841280275,365,728.3198182203637,0.09567479958245913
Staunton River 09,Staunton River,Staunton River,Shen,2021,6,13,2021-05-02,2021-05-07,8.807024694246511,5.569191773024106,0.0922457102595141,365,728.3198182203637,0.012092249138251266
Staunton River 09,Staunton River,Staunton River,Shen,2021,5,14,2021-05-06,2021-05-10,6.247780897688841,4.2664280337886735,0.39275170341004195,365,728.3198182203637,0.008578348057252074
Staunton River 09,Staunton River,Staunton River,Shen,2021,19,15,2021-06-08,2021-06-26,25.358163563562563,24.96115038328267,-4.687778300173613,365,728.3198182203637,0.03481734662325237
Staunton River 09,Staunton River,Staunton River,Shen,2021,5,16,2021-06-30,2021-07-04,3.491021108516917,2.14307099348376,0,365,728.3198182203637,0.004793252938039176
Staunton River 09,Staunton River,Staunton River,Shen,2021,13,17,2021-08-15,2021-08-27,10.580255200330386,17.619345653593964,0.4774658265265223,365,728.3198182203637,0.014526935743947004
Staunton River 09,Staunton River,Staunton River,Shen,2021,15,18,2021-08-26,2021-09-09,24.208133195791426,20.906647346166597,-1.9328855647209415,365,728.3198182203637,0.03323832825934019
Staunton River 09,Staunton River,Staunton River,Shen,2022,5,1,2021-10-24,2021-10-28,8.172398010906505,3.3078370604672673,0,336,610.1161396774102,0.013394823508893797
Staunton River 09,Staunton River,Staunton River,Shen,2022,15,2,2021-10-27,2021-11-10,77.85945003134982,37.04826792606287,-3.030967946409411,336,610.1161396774102,0.12761414584527603
Staunton River 09,Staunton River,Staunton River,Shen,2022,16,3,2021-11-10,2021-11-25,47.53605967702182,19.621954730678443,-0.6920474322994368,336,610.1161396774102,0.07791313257530903
Staunton River 09,Staunton River,Staunton River,Shen,2022,7,4,2021-12-31,2022-01-06,5.627785028616556,4.863596532164562,0.677682256639277,336,610.1161396774102,0.009224120888839563
Staunton River 09,Staunton River,Staunton River,Shen,2022,5,5,2022-01-05,2022-01-09,3.344652507929496,3.5608327929291295,0.7690957111469642,336,610.1161396774102,0.005481993165592917
Staunton River 09,Staunton River,Staunton River,Shen,2022,9,6,2022-01-08,2022-01-16,7.027808855053115,7.249806281520761,0.18245012931722893,336,610.1161396774102,0.011518805024185992
Staunton River 09,Staunton River,Staunton River,Shen,2022,5,7,2022-01-15,2022-01-19,4.231811882163209,4.171965341473368,-0.20888313992896607,336,610.1161396774102,0.006936075948426338
Staunton River 09,Staunton River,Staunton River,Shen,2022,10,8,2022-01-18,2022-01-27,8.6453602423792,9.711586184729203,0.8211578602908615,336,610.1161396774102,0.014170023836691659
Staunton River 09,Staunton River,Staunton River,Shen,2022,16,9,2022-02-01,2022-02-16,40.93822747929119,30.03913615626719,-3.078114705241105,336,610.1161396774102,0.06709907313865959
Staunton River 09,Staunton River,Staunton River,Shen,2022,5,10,2022-02-16,2022-02-20,8.504009648338146,5.725260569023306,0.08230710359300962,336,610.1161396774102,0.013938345661261337
Staunton River 09,Staunton River,Staunton River,Shen,2022,6,11,2022-03-10,2022-03-15,7.872647692148787,7.162736321647523,0.23772617189389394,336,610.1161396774102,0.01290352308383668
