site_name,agneventid,eventlen,mindate,isevent,n_little,n_big,yield_little_cumul,yield_big_cumul,yield_little_cumul_log,yield_big_cumul_log,yield_little_mean,yield_big_mean,yield_little_mean_log,yield_big_mean_log,yield_little_q10_log,yield_little_q50_log,yield_little_q90_log,yield_big_q10_log,yield_big_q50_log,yield_big_q90_log,site_name_cd
SF Spread Creek Lower,2020_2,2,2019-09-06,1,2,2,1.1366748198585384,0.4410953965928887,0.12810717549766543,-0.8184941081240938,0.5683374099292692,0.22054769829644436,-0.5683126963622324,-1.6944011714385654,-0.63307083619381,-0.5683126963622324,-0.5035545565306547,-2.192925228037782,-1.6944011714385654,-1.1958771148393492,2
SF Spread Creek Lower,2020_3,2,2019-09-08,1,2,2,1.0768910818928803,0.4394725269098305,0.074078262041484,-0.8221800736859725,0.5384455409464401,0.21973626345491526,-0.6191652380635195,-1.522651507054517,-0.6302689750968843,-0.6191652380635195,-0.6080615010301549,-1.6195945539005558,-1.522651507054517,-1.4257084602084782,2
SF Spread Creek Lower,2020_4,5,2019-09-10,1,5,5,2.953781558331954,1.3585111554867704,1.083086233619994,0.3063893614712866,0.5907563116663908,0.27170223109735403,-0.5369408287872949,-1.36964867990175,-0.6765202732396012,-0.6131384897210972,-0.3591652192949246,-1.7377249543617097,-1.4075712740099955,-0.9454120995132766,2
SF Spread Creek Lower,2020_5,4,2019-09-15,2,4,4,1.918917478920676,0.5796782267529713,0.6517612139751898,-0.5452821108502417,0.479729369730169,0.14491955668824283,-0.7351964304583776,-1.9395771809190394,-0.771269801975282,-0.7414348980300695,-0.6941322848841194,-2.0639239345497913,-1.9565147323912329,-1.801680386110533,2
SF Spread Creek Lower,2020_6,7,2019-09-19,1,7,7,4.188672519134073,1.9332965973322966,1.4323838625265524,0.6592266273238889,0.5983817884477247,0.2761852281903281,-0.5271608267428096,-1.364339526234954,-0.7203569078654557,-0.5409141479497064,-0.3230170600910779,-1.8265828125363444,-1.4093466534225587,-0.8785857818370036,2
SF Spread Creek Lower,2020_7,1,2019-09-26,2,1,1,0.4861347702264895,0.16117217255332872,-0.7212693885307895,-1.8252820906517297,0.4861347702264895,0.16117217255332872,-0.7212693885307895,-1.8252820906517297,-0.7212693885307895,-0.7212693885307895,-0.7212693885307895,-1.8252820906517297,-1.8252820906517297,-1.8252820906517297,2
SF Spread Creek Lower,2020_8,7,2019-09-27,1,7,7,4.630645153380186,2.3633089240204197,1.532696200373712,0.8600627234814405,0.6615207361971694,0.33761556057434566,-0.43304048697612996,-1.1763402497115263,-0.6029434930251485,-0.5336064054277155,-0.17928345002280482,-1.585504879171717,-1.2257061328331598,-0.6421079532572507,2
SF Spread Creek Lower,2020_9,3,2019-10-04,1,3,3,1.6206744565862543,0.6565217170479055,0.4828423938285777,-0.42079950574391223,0.5402248188620847,0.21884057234930185,-0.6158186181422283,-1.5206455183728145,-0.6258531362912385,-0.6131384897210972,-0.6068561513616704,-1.5703355850045362,-1.5151745233369696,-1.4731438497554306,2
SF Spread Creek Lower,2022_1,46,2021-06-14,2,46,46,42.13140049556231,28.049233663097695,3.7407933176782033,3.333961311206823,0.9159000107730938,0.609765949197776,-0.15570280949191184,-0.5815239364884986,-0.5994833295207836,-0.17518329200772487,0.35216305715792934,-1.0209979030051706,-0.6408377513449587,0.031695027037413226,2
SF Spread Creek Lower,2022_10,5,2021-10-08,1,5,5,2.466971120611597,1.8886137246044994,0.9029911312004668,0.6358430808989501,0.49339422412231937,0.37772274492089986,-0.7096581990829925,-0.9764197280007231,-0.8068221240162206,-0.6740874983693464,-0.6294685857396094,-1.0445962899420582,-1.0265290704417116,-0.884429706363052,2
SF Spread Creek Lower,2022_11,2,2021-10-13,2,2,2,0.8398912635290223,0.6784714470072739,-0.1744828437036518,-0.3879128831169906,0.41994563176451116,0.33923572350363695,-0.8676817273396864,-1.0811236921259129,-0.8758169026894136,-0.8676817273396864,-0.8595465519899591,-1.0901484437623363,-1.0811236921259129,-1.0720989404894894,2
SF Spread Creek Lower,2022_2,3,2021-07-30,1,3,3,1.7850797359918134,1.2429959951610146,0.5794630842573515,0.21752459060947746,0.5950265786639378,0.4143319983870048,-0.5218649506352412,-0.8836094984710119,-0.5975007860936581,-0.48736502157276024,-0.4600290868018168,-0.949602563883412,-0.8972735447989509,-0.8121508145274362,2
SF Spread Creek Lower,2022_3,3,2021-08-02,2,3,3,1.6228095900850277,1.1226720703488766,0.48415896192415747,0.11571162095651218,0.5409365300283425,0.3742240234496256,-0.6152550389555825,-0.9851684908414202,-0.6562017042752036,-0.6013821105273717,-0.5798575450072457,-1.03958717713168,-1.0190593043892233,-0.9171934791320393,2
SF Spread Creek Lower,2022_4,4,2021-08-05,1,4,4,2.1580524307833078,1.5480033675844924,0.7692061625478932,0.43696595060734766,0.5395131076958269,0.3870008418961231,-0.6210730941895158,-0.9540527689731748,-0.6979517292545774,-0.6495611127966144,-0.5214040442387754,-1.0576260649376936,-0.9480049652565604,-0.8553177159819476,2
SF Spread Creek Lower,2022_5,9,2021-08-09,2,9,9,3.967402433772668,2.8723785262980277,1.3781115817544083,1.0551404413515606,0.44082249264140755,0.31915316958866974,-0.8198410757711939,-1.142476965000408,-0.8676300242635973,-0.8277609879161036,-0.7689505783193775,-1.1695698986458214,-1.1512439705149915,-1.1057835776822738,2
SF Spread Creek Lower,2022_6,8,2021-08-18,1,8,8,5.526725555371187,4.155660584396963,1.7095955163570336,1.4244714010850015,0.6908406944213984,0.5194575730496204,-0.3952514855006245,-0.704006742969571,-0.6498035820381778,-0.38996205213643254,-0.13328369890625585,-0.9894198436554175,-0.7979974824985578,-0.3992990026330033,2
SF Spread Creek Lower,2022_7,24,2021-08-26,2,24,24,9.905749348947614,7.734435425601489,2.293115330892924,2.045682491781521,0.4127395562061506,0.3222681427333953,-0.8870796466147143,-1.13310122493909,-0.9692219582881432,-0.901267562449905,-0.7988688708838451,-1.1760852476655521,-1.1395849483381026,-1.0763428305777567,2
SF Spread Creek Lower,2022_8,3,2021-09-19,1,3,3,1.3431071017457,1.0534935886244994,0.29498566249668107,0.05211186845763602,0.44770236724856666,0.35116452954149985,-0.8043292060923815,-1.0478418444809705,-0.842022412913666,-0.7800610319582211,-0.776343268924761,-1.0987178319997848,-1.0472812145503931,-0.9971901089343873,2
SF Spread Creek Lower,2022_9,16,2021-09-22,2,16,16,6.087130592595224,5.010965475596302,1.8061768036261876,1.611628606230505,0.3804456620372015,0.31318534222476885,-0.9677362503756091,-1.1611702283994143,-1.0094320236768686,-0.9891206093831417,-0.9199403181704826,-1.1777396534508497,-1.1692695983982002,-1.1319566508741206,2
SF Spread Creek Lower,2023_1,34,2022-06-29,2,34,34,46.32437016308477,42.873995864442406,3.8356681760311773,3.7582654851405355,1.3624814753848462,1.260999878365953,0.25407684915105927,0.0889850707414632,-0.14144237315039693,0.2411364060067716,0.7246250484280613,-0.5556546246971575,0.09254984571405275,0.8841064260203763,2
SF Spread Creek Lower,2023_2,3,2022-08-02,1,3,3,2.4875386570882934,1.678132546520004,0.9112937304678652,0.5176815957001417,0.8291795523627645,0.559377515506668,-0.18838331612515938,-0.5876639066627595,-0.23557104223370764,-0.16608725131085594,-0.15011401594233248,-0.6822828280705573,-0.6431496939777671,-0.47085067032895855,2
SF Spread Creek Lower,2023_3,5,2022-08-05,1,5,5,4.710996427822542,3.7416271642512764,1.5498994414545177,1.3195205874660665,0.9421992855645083,0.7483254328502553,-0.08365570316371923,-0.34268467445329664,-0.28060323447278557,-0.17114180631758932,0.17660405622742661,-0.641939256723443,-0.46920681496239597,0.04997971252137291,2
SF Spread Creek Lower,2023_4,2,2022-08-10,2,2,2,1.373674638222396,0.9337859477405521,0.3174893667940787,-0.0685080450265613,0.686837319111198,0.46689297387027606,-0.37567714148872144,-0.7618140008091195,-0.38065103781259674,-0.37567714148872144,-0.3707032451648462,-0.7760703341826081,-0.7618140008091195,-0.747557667435631,2
SF Spread Creek Lower,2023_5,6,2022-08-12,1,6,6,4.753023430304143,3.6924852313515766,1.5587809272019109,1.306299735781432,0.7921705717173573,0.6154142052252628,-0.2493293784390445,-0.541122011542767,-0.43367924977208966,-0.299398435440622,-0.014910450104421876,-0.7806510730331402,-0.6429833487355663,-0.1997316128595944,2
SF Spread Creek Lower,2023_6,6,2022-08-18,2,6,6,3.7452404188830535,2.4796585816634353,1.32048581220717,0.908120882015589,0.6242067364805088,0.41327643027723926,-0.47153361687482864,-0.8841073536734173,-0.5013729696788793,-0.4667232856279317,-0.44650459531767484,-0.9227654450985672,-0.8812557026372527,-0.8483009132844321,2
SF Spread Creek Lower,2023_7,3,2022-08-24,1,3,3,1.8555391414513387,1.2617599369237587,0.6181752961229364,0.2325075217164433,0.6185130471504462,0.42058664564125287,-0.48238158795958314,-0.8673143349294428,-0.5366501225234109,-0.5048980388958314,-0.4191064730212561,-0.9176311996101839,-0.8507302202309691,-0.823631116128091,2
SF Spread Creek Lower,2023_8,32,2022-08-27,2,32,32,16.44452818273744,11.698133575969727,2.7999927886084235,2.4594293056571055,0.513891505710545,0.365566674249054,-0.6727095510060284,-1.0067314848549036,-0.7703276801702298,-0.7017002106952273,-0.5098219703755063,-1.034146665165804,-1.015404617922165,-0.9848755292935203,2
SF Spread Creek Lower,2024_2,4,2023-08-03,1,4,4,3.198661293512034,3.666284287476389,1.1627323764971838,1.2991786934584657,0.7996653233780086,0.9165710718690973,-0.23148599003136433,-0.09184959040789144,-0.3392089394151233,-0.27234795133812023,-0.09107347160220061,-0.19609765470525736,-0.08953837789688765,0.0105495038806715,2
SF Spread Creek Lower,2024_3,28,2023-08-07,2,28,28,14.99161655840644,20.96896689344119,2.7074911487553264,3.043043577769903,0.5354148770859443,0.7488916747657568,-0.6343456673453971,-0.2914420818879223,-0.7802505329818298,-0.6551635125372618,-0.43623077464286103,-0.35948230111239654,-0.30648662605371246,-0.19109461252921844,2
SF Spread Creek Lower,2024_4,3,2023-09-04,1,3,3,1.772600383464737,2.4296709867154815,0.5724476116511098,0.8877558517721532,0.5908667944882456,0.8098903289051604,-0.5276135641889987,-0.21220542051630292,-0.5826881355423814,-0.501196908169873,-0.48310565524326654,-0.2597634282012182,-0.22454369747189762,-0.15971210204914976,2
SF Spread Creek Lower,2024_5,14,2023-09-07,2,14,14,6.431795780022924,9.869274880443266,1.861253780754277,2.2894263837195314,0.45941398428735164,0.7049482057459476,-0.778493675619855,-0.3498328379355066,-0.8214710124803419,-0.7817416038822793,-0.7378280825184251,-0.3766875025670671,-0.35026927595621254,-0.3245500455333305,2
SF Spread Creek Lower,2024_6,4,2023-09-21,1,4,4,2.188962958441824,3.1384974779056862,0.7834278967172531,1.143744175176492,0.547240739610456,0.7846243694764216,-0.606022868487233,-0.24365242579392757,-0.6830200115424733,-0.6127310739471039,-0.5236591610640958,-0.28912786962462844,-0.2529167738219874,-0.19076550354077879,2
SF Spread Creek Lower,2024_7,6,2023-09-25,2,6,6,2.657100045026437,4.192722086852635,0.9772353194472164,1.4333501857278934,0.4428500075044062,0.6987870144754392,-0.8149030326557192,-0.3585021977845017,-0.8435504724618343,-0.8140994085761766,-0.7870592169291466,-0.3708052186712389,-0.3621098689749398,-0.3425915057073265,2
SF Spread Creek Upper,2019_2,19,2018-07-24,1,19,19,18.803833637952376,15.398020057058972,2.9340607659600364,2.7342389334306016,0.9896754546290724,0.8104221082662617,-0.02188110162126299,-0.22229336921455847,-0.22694794068215904,-0.0013703559143700365,0.1686994464870048,-0.4326287674438757,-0.21505999584430036,-0.01444233998527637,4
SF Spread Creek Upper,2019_3,14,2018-08-12,2,14,14,9.327516933377074,7.567191025685332,2.2329688415365694,2.023821931966936,0.6662512095269338,0.5405136446918094,-0.40795227533105327,-0.6165257504863493,-0.4667607944580598,-0.43694543564225297,-0.31047264171888367,-0.6767178228680448,-0.6128891597084373,-0.5563546878597567,4
SF Spread Creek Upper,2019_4,6,2018-08-26,1,6,6,3.810318829118894,3.2941103632854394,1.3377128678208878,1.192136135530997,0.6350531381864823,0.5490183938809066,-0.45679400693438016,-0.6093160969160947,-0.5243300363354909,-0.4824868023043788,-0.3635651821632707,-0.7366149317030506,-0.628933376727881,-0.4623999823173527,4
SF Spread Creek Upper,2019_5,33,2018-09-01,2,33,33,16.458994743372287,13.676145283863203,2.8008721206847786,2.615653094992287,0.4987574164658269,0.4144286449655516,-0.6981848368131103,-0.8825054253632268,-0.7948329060581598,-0.7117948777676557,-0.6028231638899635,-0.94507079788082,-0.9045027782751653,-0.801920207219892,4
SF Spread Creek Upper,2019_6,3,2018-10-04,1,3,3,1.5422342644696483,1.256626183680834,0.4332321860856451,0.2284304976953233,0.5140780881565494,0.41887539456027795,-0.6705312028166357,-0.8719355963489445,-0.7533699991821603,-0.719167876975149,-0.5682377367877057,-0.9296246639416545,-0.8735284710193357,-0.8136093788880779,4
SF Spread Creek Upper,2019_7,8,2018-10-07,2,8,8,3.559626224067684,3.15472814387657,1.2696555461123484,1.1489023255219932,0.4449532780084605,0.3943410179845713,-0.8102986126963798,-0.9307299025036787,-0.8393711511863335,-0.8085563441262473,-0.7795045916103654,-0.9480117871607712,-0.9352292174214812,-0.9040002745052519,4
SF Spread Creek Upper,2022_1,46,2021-06-14,2,46,46,38.30214657980534,28.049233663097695,3.645505941086169,3.333961311206823,0.8326553604305508,0.609765949197776,-0.2523827974036987,-0.5815239364884986,-0.7073946263360895,-0.294886457005775,0.28136446684900773,-1.0209979030051706,-0.6408377513449587,0.031695027037413226,4
SF Spread Creek Upper,2022_10,5,2021-10-08,1,5,5,2.1014140886802894,1.8886137246044994,0.742610493675822,0.6358430808989501,0.42028281773605786,0.37772274492089986,-0.8686580191882904,-0.9764197280007231,-0.9428400908848649,-0.8498175254883608,-0.8074039666120634,-1.0445962899420582,-1.0265290704417116,-0.884429706363052,4
SF Spread Creek Upper,2022_11,2,2021-10-13,2,2,2,0.748471664615196,0.6784714470072739,-0.28972193206454205,-0.3879128831169906,0.374235832307598,0.33923572350363695,-0.9828965368975182,-1.0811236921259129,-0.9888213483183808,-0.9828965368975182,-0.9769717254766559,-1.0901484437623363,-1.0811236921259129,-1.0720989404894894,4
SF Spread Creek Upper,2022_2,3,2021-07-30,1,3,3,1.5284709463840154,1.2429959951610146,0.42426785424138375,0.21752459060947746,0.5094903154613384,0.4143319983870048,-0.6757330142664377,-0.8836094984710119,-0.7296868525819227,-0.6509571438956512,-0.6316895240992674,-0.949602563883412,-0.8972735447989509,-0.8121508145274362,4
SF Spread Creek Upper,2022_3,3,2021-08-02,2,3,3,1.3876815931588418,1.1226720703488766,0.32763443602699893,0.11571162095651218,0.46256053105294725,0.3742240234496256,-0.7718668787667567,-0.9851684908414202,-0.8049905352893633,-0.7952583282461121,-0.7293866424524081,-1.03958717713168,-1.0190593043892233,-0.9171934791320393,4
SF Spread Creek Upper,2022_4,4,2021-08-05,1,4,4,1.7859498767583164,1.5480033675844924,0.5799504175354724,0.43696595060734766,0.4464874691895791,0.3870008418961231,-0.8078010396522213,-0.9540527689731748,-0.8546619265716843,-0.8263305782146191,-0.7461165218828402,-1.0576260649376936,-0.9480049652565604,-0.8553177159819476,4
SF Spread Creek Upper,2022_5,9,2021-08-09,2,9,9,3.391251547203287,2.8723785262980277,1.2211990412248221,1.0551404413515606,0.3768057274670319,0.31915316958866974,-0.9770633985619592,-1.142476965000408,-1.0237914676951456,-0.9818601928836926,-0.9237287292951853,-1.1695698986458214,-1.1512439705149915,-1.1057835776822738,4
SF Spread Creek Upper,2022_6,8,2021-08-18,1,8,8,4.389388621730662,4.155660584396963,1.4791899512680753,1.4244714010850015,0.5486735777163327,0.5194575730496204,-0.6388261237944032,-0.704006742969571,-0.8831974512097627,-0.6959317686734936,-0.38078797114227,-0.9894198436554175,-0.7979974824985578,-0.3992990026330033,4
SF Spread Creek Upper,2022_7,24,2021-08-26,2,24,24,8.648350900567205,7.734435425601489,2.157368655435004,2.045682491781521,0.36034795419030025,0.3222681427333953,-1.0221669348480393,-1.13310122493909,-1.079317065193385,-1.0274165618175672,-0.9592807595548416,-1.1760852476655521,-1.1395849483381026,-1.0763428305777567,4
SF Spread Creek Upper,2022_8,3,2021-09-19,1,3,3,1.1590249372192478,1.0534935886244994,0.14757908027735164,0.05211186845763602,0.3863416457397493,0.35116452954149985,-0.9512418559682754,-1.0478418444809705,-0.9657588537132655,-0.9654737633779381,-0.93103209525942,-1.0987178319997848,-1.0472812145503931,-0.9971901089343873,4
SF Spread Creek Upper,2022_9,16,2021-09-22,2,16,16,5.396787814861631,5.010965475596302,1.6858039274776122,1.611628606230505,0.33729923842885196,0.31318534222476885,-1.0875545728538105,-1.1611702283994143,-1.123865219757833,-1.094961604075734,-1.0358994306804905,-1.1777396534508497,-1.1692695983982002,-1.1319566508741206,4
SF Spread Creek Upper,2023_1,34,2022-06-29,2,34,34,39.82940707286316,42.873995864442406,3.684605510636933,3.7582654851405355,1.1714531492018578,1.260999878365953,0.1179347191541097,0.0889850707414632,-0.2166998697271696,0.10473346231056899,0.5237444376507531,-0.5556546246971575,0.09254984571405275,0.8841064260203763,4
SF Spread Creek Upper,2023_2,3,2022-08-02,1,3,3,2.2997585833664926,1.678132546520004,0.8328041536723249,0.5176815957001417,0.7665861944554976,0.559377515506668,-0.26680816408702795,-0.5876639066627595,-0.3001320605672191,-0.29503181994239075,-0.22219480526469174,-0.6822828280705573,-0.6431496939777671,-0.47085067032895855,4
SF Spread Creek Upper,2023_3,5,2022-08-05,1,5,5,4.143425361403413,3.7416271642512764,1.4215228277269327,1.3195205874660665,0.8286850722806826,0.7483254328502553,-0.1978819737764566,-0.34268467445329664,-0.3237844369947115,-0.2958486013448265,-0.02691093986274229,-0.641939256723443,-0.46920681496239597,0.04997971252137291,4
SF Spread Creek Upper,2023_4,2,2022-08-10,2,2,2,1.3820842128064246,0.9337859477405521,0.32359265894949824,-0.0685080450265613,0.6910421064032123,0.46689297387027606,-0.36955890838070843,-0.7618140008091195,-0.3719285231479648,-0.36955890838070843,-0.36718929361345204,-0.7760703341826081,-0.7618140008091195,-0.747557667435631,4
SF Spread Creek Upper,2023_5,6,2022-08-12,1,6,6,4.312490085916759,3.6924852313515766,1.4615154834369828,1.306299735781432,0.7187483476527933,0.6154142052252628,-0.33966027284384087,-0.541122011542767,-0.4502870639002262,-0.37541419189960706,-0.19327956273168928,-0.7806510730331402,-0.6429833487355663,-0.1997316128595944,4
SF Spread Creek Upper,2023_6,6,2022-08-18,2,6,6,3.614797644536366,2.4796585816634353,1.2850358774288657,0.908120882015589,0.6024662740893943,0.41327643027723926,-0.5073625644893582,-0.8841073536734173,-0.5324740548548337,-0.518480164974235,-0.47113347363900593,-0.9227654450985672,-0.8812557026372527,-0.8483009132844321,4
